domain,raw_count,processed_count
hummusandpitas.com,6,6
hungryhowies.com,547,547
huntington.com,1478,926
huntingtonhelps.com,291,291
huntsvillehospital.org,106,106
hurley.com,28,28
hurricanewings.com,55,55
hushpuppies.com,432,432
hushpuppies.com,2985,2985
hutchs.net,16,16
hwy55burgers.com,145,145
hwy55burgers.com,138,138
hwy55.com,137,137
hwy55.com,138,138
hyatt.com,587,6
hyundaiusa.com,835,835
hyundaiusa.com,832,832
hy-vee.com,437,437
ibc.com,186,186
iberiabank.com,223,223
icing.com,179,179
icing.com,180,180
iconcinemas.com,3,3
icuracao.com,12,12
idealimage.com,137,137
idreamoffalafel.com,8,8
ifa-coop.com,23,23
ifacountrystores.com,23,23
ifacountrystores.com,21,21
iflyworld.com,37,37
iga.com,986,986
ihg.com/avidhotels,3781,10
ihg.com/holidayinnclubvacations,3781,3781
ihg.com/holidayinnresorts,3781,15
ihop.com,1715,1715
iiiforks.com,7,7
ikea.com,51,51
ilfornaio.com,21,21
illegalpetes.com,11,11
iloristyle.com,20,20
ilovedirtcheap.com,107,107
ilovepokebar.com,70,70
imagesun.com,8,8
imax.com,450,450
imax.com,384,384
immediateclinic.com,16,16
imospizza.com,98,98
impark.com,336,336
imxpilates.com,36,36
indianmotorcycle.com,182,182
infinitiusa.com,169,169
infinitiusa.com,208,208
ingles-markets.com,189,189
in-n-out.com,344,344
inova.org,170,170
inshapeclubs.com,65,65
inshape.com,65,65
insomniacookies.com,157,157
instyprints.com,26,26
insureone.com,80,80
integrisok.com,282,282
intelligentsiacoffee.com,14,14
interceramicusa.com,12,12
intercontinental.com,3781,3781
interimhealthcare.com,326,326
interlinksupply.com,59,33
intermixonline.com,35,35
intermountainhealthcare.org,258,258
interstatebatteries.com,422,422
intownsuites.com,196,196
ipark.com,121,121
iparty.com,882,882
ipictheaters.com,16,16
irmgusa.com,213,213
ironhillbrewery.com,17,17
ironmountain.com,9,9
ironmountain.com,219,219
irontribefitness.com,34,34
irvingoil.com,22,22
islandpacificmarket.com,15,15
islandsrestaurants.com,54,54
italianpie.com,7,7
itsfashions.com,203,203
itsugar.com,96,96
iuhealth.org,674,674
ivars.com,24,24
ivivva.com,4,4
izod.com,146,146
izzos.com,16,16
jackinthebox.com,2243,2243
jackscarpet.com,1,1
jacksonhewitt.com,5706,5706
jacksons.com,238,238
jacksonsfoodstores.com,238,238
jackstackbbq.com,5,5
jackwilliams.com,36,36
jaegerlumber.com,7,7
jaguarusa.com,174,174
jalexanders.com,46,19
jalexandersholdings.com,46,46
jalexandersholdings.com/redlandsgrill,46,46
jalexandersholdings.com/stoneyriver,16,16
jambajuice.com,772,772
jamesavery.com,310,90
jamiesonfamilymarkets.com,29,29
janieandjack.com,1,1
janieandjack.com,137,137
jared.com,272,272
jasminandolivz.com,6,6
jasminbistro.com,6,6
jasonsdeli.com,283,283
jaycfoods.com,17,17
jcpenney.com,865,865
jcpenneyoptical.com,274,274
jcpenny.com,869,869
jcrew.com,355,355
jdbyrider.com,101,101
jeep.com,2410,2410
jeffersondentalclinics.com,83,83
jeffreynewyork.com,3,3
jeilearning.com,88,88
jenniferfurniture.com,16,16
jennycraig.com,470,470
jennycraig.com,491,491
jensensfoods.com,9,9
jeromes.com,21,21
jerrysartarama.com,14,14
jerrysfoods.com,4,4
jerrysusa.com,27,27
jerrysusa.com,27,27
jerseymikes.com,1581,1581
jetfoodstores.com,49,49
jetgasco.com,1,1
jetro.com,12,12
jetspizza.com,386,386
jewelosco.com,188,188
jewelryexchange.com,14,14
jfminc.net,11,11
jgilberts.com,6,6
jhoil.com,2,2
jhwoil.com,18,18
jiffylube.com,1934,1934
jiffymartstores.com,62,62
jiffytrip.com,28,28
jimbos.com,5,5
jimboystacos.com,44,44
jimmychoo.com,43,41
jimmygstores.com,11,11
jimmyjazz.com,53,53
jimmyjohns.com,2811,2811
jimmysegg.com,55,55
jimnnicks.com,41,41
jjill.com,285,285
joann.com,869,869
jockey.com,71,71
jockey.com,71,71
joescrabshack.com,56,56
joevsmartshop.com,9,9
joeyrestaurants.com,4,4
johnniesnypizza.com,4,4
johnnybruscos.com,66,66
johnnybruscos.com,68,68
johnnyquik.com,14,14
johnnyrockets.com,157,157
johnnysmarkets.com,65,65
johnnysph.com,41,41
johnnyspizza.com,65,65
johnsoncontrols.com,351,303
johnstonesupply.com,366,366
johnstonesupply.com,422,422
johnstonmurphy.com,1360,167
jolleystores.com,44,44
jollibeeusa.com,39,39
jonathanadler.com,9,9
jonsmarketplace.com,12,12
jordandrug.com,6,6
josabank.com,501,501
josbank.com,494,494
josepeppers.com,13,13
josephabboud.com,1,1
journeys.com,1106,1106
joyalukkas.com,3,3
jracademykids.com,29,29
juanpollo.com,25,25
juanvaldezcafe.com,6,6
judeconnally.com,2,2
judesbarbershop.com,26,26
juicegeneration.com,19,19
juiceitup.com,81,81
juicepress.com,80,80
juicestopcafe.com,4,4
jumpingworldusa.com,11,11
jumpzoneparty.com,13,13
juniorscheesecake.com,6,6
justabuck.com,18,18
justbrakes.com,75,75
justbrakes.com,5,5
justmassagestudio.com,3,3
justsalad.com,35,35
justsavefoods.com,6,6
justsportsaz.com,18,18
justtires.com,315,44
jwtumbles.com,1,1
jwtumbles.com,8,8
k1speed.com,30,30
kabukirestaurants.com,16,16
kahootspet.com,20,20
kaiserpermanente.org,443,443
kamasfoodtown.com,1,1
karnsfoods.com,8,8
katespade.com,194,194
kathfuel.com,14,14
kawasaki.com,885,885
kay.com,1197,1197
keenanenergy.com,3,3
kegsteakhouse.com,10,10
kellyexpressmart.com,15,15
kellymoore.com,273,273
kellyservices.com,531,531
kemahboardwalk.com,1,1
kendrascott.com,100,100
kenjomarkets.com,39,39
kennedyfitness.org,7,7
kentowery.com,36,36
kerrdrug.com,671,671
kessler-rehab.com,4,4
ketteringhealth.org,147,147
kevajuicesw.com,13,13
key.com,2394,568
keyfood.com,269,134
keyfood.mywebgrocer.com,271,136
kfc.com,4051,4051
kgstores.com,88,88
kia.com,769,769
kia.com,768,768
kidcarepediatrics.com,3,3
kiddieacademy.com,263,263
kidscountry.com,6,6
kidsfootlocker.com,375,375
kidskare.net,12,12
kidsrkids.com,166,166
kidtokid.com,90,90
kidtokid.com,90,90
kidville.com,19,19
kiehls.com,80,80
kikocosmetics.com,3,3
kilwins.com,144,144
kimbrells.com,50,50
kimptonhotels.com,3781,61
kimscstores.com,26,26
kindercare.com,1323,1323
kindersmeats.com,15,15
kingkullen.com,33,33
kingsdiscount.com,26,26
kingsfishhouse.com,11,11
kingsfoodmarkets.com,25,25
kingsoopers.com,5462,133
kinneydrugs.com,99,99
kirbyfoods.com,12,12
kirbyfoodsiga.com,12,12
kirklands.com,432,432
kitchencollection.com,167,167
kitchencollection.com,163,163
kiyonna.com,187,187
klingensmiths.com,8,8
kloecknermetals.com,49,49
kmart.com,213,213
kmtire.com,29,29
kneaders.com,59,59
knightdrugs.com,9,9
knightsinn.com,1045,245
knightsinn.com,24,14
knockouts.net,55,55
knotts.com,1,1
knowjacks.com,11,11
koa.com,481,481
kohls.com,1148,1148
koiautoparts.com,54,54
konagrill.com,26,26
konagrill.com,1,1
kort.com,58,58
kowalskis.com,11,11
krasdalefoods.com,2,2
kravejerky.com,2648,2648
kreationjuice.com,3,3
kreationjuice.com,13,13
kressiga.com,1,1
krisers.com,49,49
krispykreme.com,351,351
krispykrunchy.com,2454,2454
kristoil.com,75,75
kroger.com,2789,2789
krystal.com,344,344
kuehne-nagel.com,94,94
kuhnsmarket.com,8,8
kumandgo.com,397,397
kumon.com,1543,1543
kw.com,1180,1180
kwikchekstores.com,45,45
kwikfill.com,283,283
kwikkaronline.com,45,45
kwikking.com,4,4
kwikshop.com,11712,11712
kwikshop.com,114,114
kwikstop1.com,10,10
kwikstop.org,22,22
kwiktrip.com,668,668
kw-oil.com,1,1
labcorp.com,1877,1877
labellamarkets.com,2,2
labelshopper.com,85,85
laborfinders.com,195,195
labou.com,18,18
lacarreta.com,9,9
lacolombe.com,30,30
lacoste.com,103,97
lacrosseunlimited.com,41,41
ladiesworkoutexpress.com,20,20
ladybirdacademy.com,24,24
ladyfootlocker.com,62,62
ladyjanes.com,103,103
ladyofamerica.com,19,19
lafaiveoil.com,11,11
lafambank.com,20,20
lafamiliapawn.com,14,14
lafiestamarkets.com,7,7
lafitness.com,683,683
lagrigliarestaurant.com,1,1
lakeafterhours.com,12,12
lakeshorelearning.com,60,60
lakeshorelearning.com,52,52
lamadeleine.com,86,86
lamadeleine.com,86,86
lamars.com,25,25
lamborghini.com,33,33
lamichoacanameatmarket.com,150,150
lampsplus.com,37,37
landmarkindustries.com,221,221
landmarkparking.com,12,12
landmarktheatres.com,49,49
landmsupply.com,10,10
landrover.com,183,183
landroverusa.com,186,186
landrysinc.com,472,472
landrysseafood.com,17,17
landrysseafoodhouse.com,17,17
lanebryant.com,727,727
lapetite.com,439,439
lapetite.com,435,435
larosas.com,65,65
larryssubs.com,49,49
lasalsa.com,14,14
lasbrisaslagunabeach.com,1,1
lasenza.com,12,12
laserquest.com,28,28
lassens.com,12,12
lassus.com,35,35
lastcall.com,27,27
latan.com,101,101
launchtrampolinepark.com,34,34
laverdes.com,1,1
lavidamassage.com,51,51
lawrencebros.com,5,5
la-z-boy.com,1963,619
lazparking.com,1246,1246
lazyacres.com,5,5
lazydogrestaurants.com,33,33
lcca.com,254,254
lcms.org,6224,6224
learningexpress.com,108,108
leathersfuels.com,25,25
lebakkensrto.com,11,11
leboulanger.com,11,11
lecreuset.com,258,90
ledopizza.com,103,103
leeannchin.com,47,47
leemyles.com,29,29
leeoilcompany.com,1,1
leesandwiches.com,62,62
leesandwiches.com,64,64
leesfamousrecipe.com,130,130
leesfoodmart.com,43,43
leesliquorlv.com,22,22
leesmarketplace.com,5,5
leevers.com,15,15
legalseafoods.com,35,35
legalseafoods.com,35,35
legion.org,10769,10769
lego.com,88,88
lego.com,91,91
legoland.com,2,2
leiszler.com,15,15
lelabofragrances.com,23,23
lemonadela.com,27,27
lendnation.com,244,244
lennys.com,82,82
lennyssubshop.com,57,57
lenscrafters.com,970,970
leonardusa.com,59,59
leosconeyisland.com,61,61
lepainquotidien.com,100,100
lepeep.com,46,46
leppinksfoodcenters.com,9,9
lesliespool.com,937,937
lesschwab.com,486,486
lesschwab.com,490,490
levi.com,220,220
lewisdrug.com,61,61
lexus.com,243,243
lexus.com,246,246
lgstoreswv.com,122,122
liberty-bank.com,58,58
libertymutual.com,210,210
libertytax.com,2733,2733
libertytravel.com,108,108
libertytravel.com,111,111
lidl.com,69,69
lids.com,983,983
lifepointhospitals.com,89,89
lifestorage.com,791,791
lifetimefitness.com,148,148
lifeway.com,164,164
lifewaystores.com,131,131
lillypulitzer.com,2,1
lillypulitzer.com,216,5
limefreshmexicangrill.com,11,11
lincare.com,732,732
lincoln.com,800,800
lincoln.com,830,830
lincolnlandoil.com,12,12
lindbergnutrition.com,2,2
lindt.com,55,55
lindtusa.com,57,57
linex.com,888,888
linksoflondon.com,5,5
linsgrocery.com,7,7
liptonenergy.com,11,11
liquorandwineoutlets.com,77,77
liquorbarn.com,17,17
lithia.com,188,188
littlecaesars.com,4231,4231
littlegeneral.com,42,42
littlesprouts.com,28,28
littmanjewelers.com,39,39
livingspaces.com,24,24
ljsilvers.com,839,839
lkqcorp.com,193,193
lkqcorp.com/keystoneautomotive,330,92
lkqpickyourpart.com,73,73
llbean.com,52,52
loafnjug.com,155,155
loafnjug.com,6337,6337
loansbyworld.com,1196,1196
local.albertsons.com,740,740
localeboulder.com,1,1
localfirstbank.com,108,108
local.jewelosco.com,366,366
local.safeway.com/pak-n-save/ca.html,3,3
local.vons.com,321,321
locations.cariboucoffee.com,449,449
locations.huddlehouse.com,343,343
locations.levi.com,219,219
locations.pieology.com,135,135
locations.smashburger.com,323,323
locations.tacojohns.com,394,394
locations.tccrocks.com,878,878
loccitane.com,121,2
loccitane.com,208,205
loft.com,647,647
logansroadhouse.com,201,201
lolelife.com,12,12
lonestarfoodstores.com,22,22
lonestarsteakhouse.com,4,4
longhornsteakhouse.com,528,528
longjohnsilvers.com,856,856
longsrx.com,20,20
loomis.us,147,147
looppizzagrill.com,16,16
lordandtaylor.com,47,47
lornajane.com,33,33
losaltosranchmarket.com,7,7
loscucos.com,22,22
lotaburger.com,74,74
lotteplaza.com,13,13
lottoil.com,21,21
louandgrey.com,13,13
louisianafamousfriedchicken.net,103,103
louisvuitton.com,123,123
louisvuitton.eu,117,117
loumalnatis.com,56,56
lovemrswinners.com,14,14
loverslane.com,32,32
lovesac.com,81,81
loves.com,558,558
lowes.com,1724,1724
lowesfoods.com,74,74
lowesmarket.com,123,123
lq.com,912,912
lq.com,93,93
lubefast.com,49,49
lubestop.com,15,15
lubys.com,79,79
lucchese.com,10,10
lucilleroberts.com,16,16
lucillesbbq.com,24,24
luckybrand.com,227,227
luckybrand.com,43,43
luckybrand.com,198,198
luckysmarket.com,39,39
luckysupermarkets.com,70,70
lukeslocker.com,2,2
lukoilamericas.com,234,234
lukoilamericas.com,234,234
lululemon.com,376,376
lumberliquidators.com,409,409
lunagrill.com,30,30
lunardis.com,8,8
lundsandbyerlys.com,27,27
lupetortilla.com,24,24
lush.com,199,199
lushusa.com,200,200
lwsupply.com,171,171
lyfekitchen.com,3,3
lynnsdakotamart.com,10,10
maaco.com,451,451
macaronigrill.com,88,88
macaronigrill.com,88,88
maccosmetics.com,973,973
maceys.com,29,29
mach1stores.com,23,23
mackenzieriverpizza.com,26,26
maclonline.com,31,31
macsfreshmarket.com,18,18
macys.com,574,574
madametussauds.com,7,7
madewell.com,133,133
madgreens.com,33,33
madrag.com,59,59
maggianos.com,52,52
maggianos.com,52,52
magnessoil.com,19,19
mainevent.com,44,44
mainstaysuites.com,41,41
malco.com,1,1
malvernschool.com,26,26
mamafus.com,18,18
manchuwok.com,101,101
mandarinoriental.com,6,6
mandee.com,50,50
manhattanbagel.com,61,61
mapcorewards.com,347,347
map.crossfit.com,4837,4837
marathonpetroleum.com,1,1
marazzitile.com,43,43
marazziusa.com,1,1
marbleslab.com,236,236
marcos.com,927,927
marcs.com,55,55
marcustheaters.com,68,68
marcustheatres.com,68,68
mardel.com,33,33
mardenssurplus.com,14,14
marianos.com,214,44
mariasitaliankitchen.com,9,9
mariecallenders.com,48,48
marinelayer.com,41,41
marinelayer.com,41,41
marinemax.com,68,68
marinerfinance.com,471,471
maritimeenergy.com,18,18
marketbasketfoods.com,35,35
marketdistrict.com,16,16
marketofchoice.com,12,12
marketplacefoods.com,6,6
marketsquareonline.com,7,7
marketstreetunited.com,95,95
marlowstavern.com,23,23
marqueecinemas.com,17,17
marriott.com,5135,325
marriott.com/fairfield-inn,5188,5188
marriott.com/fairfield-inn,1,1
marriott.com/gaylord-hotels/travel.mi,5188,5188
marriott.com/gaylord-hotels/travel.mi,1,1
marriott.com/jw-marriott,5188,5188
marriott.com/jw-marriott,1,1
marriott.com/renaissance-hotel,1,1
marriott.com/renaissance-hotel,5188,5188
marriott.com/residence-inn,5188,5188
marriott.com/residence-inn,1,1
marriottvacationclub.com,5188,53
marriottvacationclub.com,1,0
marshallmedical.org,46,46
marshalls.com,1109,1109
marshallsonline.com,1111,1111
marshfieldclinic.org,65,65
martinizing.com,190,190
martinizing.com,183,183
martinsfoods.com,27,27
martins-supermarkets.com,21,21
marukai.com,4,4
marylandfriedchicken.com,26,26
mascomabank.com,28,28
maseratiusa.com,126,126
mashurgentcare.com,32,32
massageenvy.com,1172,1172
massageheights.com,132,132
massageluxe.com,68,68
massimodutti.com,4,4
mastercuts.com,228,228
mastertile.net,7,7
mastrosrestaurants.com,17,17
mathisbrothers.com,23,23
mathnasium.com,940,940
mattress1.com,224,224
mattressandmore.com,17,17
mattressfirm.com,2617,2617
mattressking.net,49,49
mattresswarehouse.com,130,0
mauidivers.com,28,28
mauitacos.com,9,9
mauiwowi.com,48,48
maurices.com,897,897
maverik.com,329,329
mavistire.com,547,547
maxandermas.com,26,26
maxbrenner.com,3,3
maxemhealthurgentcare.com,11,11
maxfuel.net,21,21
maxmara.com,16,16
maxmuscle.com,22,22
maxmuscle.com,83,83
maxor.com,15,15
maxstudio.com,7,7
maynardsfoods.com,15,15
mayoclinichealthsystem.org,92,92
mazda.com,567,567
mazzios.com,122,122
mbfinancial.com,123,123
mbusa.com,379,379
mcalistersdeli.com,443,443
mccarthytire.com,49,49
mcclureoilcorp.com,36,36
mcc.org,44,44
mccormickandschmicks.com,37,37
mccoys.com,87,87
mccrawoil.com,8,8
mcdonalds.com,13881,13881
mcdonalds.com,13895,13895
mckaysmarket.com,9,9
mckesson.com,9,9
mckesson.com,1,1
mcmenamins.com,59,59
mcquadesmarket.com,3,3
mcsbnh.com,9,9
mcsports.com,37,37
meamedicalclinics.com,19,19
meatballs.com,8,8
meatheadsburgers.com,14,14
medcareurgentcare.com,7,7
medcocorp.com,10,10
medcotool.com,10,10
medexpress.com,284,284
medicap.com,101,101
medicineshoppe.com,399,399
medievaltimes.com,9,9
medifastcenters.com,15,15
medmen.com,23,23
medpost.com,65,65
medpost.com,1,1
medspring.com,30,30
medstarhealth.org,145,145
meeks.com,43,43
megacoop.com,35,35
megapath.com,9,9
megaplextheatres.com,15,15
meijer.com,245,245
meineke.com,773,773
mellowmushroom.com,192,192
melrosestore.com,100,100
meltingpot.com,104,104
memorialhermann.org,278,278
menards.com,317,317
menchies.com,409,409
mendocinofarms.com,24,24
menswearhouse.com,709,709
merchantsbank.com,21,21
merchantstire.com,258,258
mercuryfuel.com,23,23
mercy.net,1183,1183
merleboes.com,22,22
merlenorman.com,1037,1037
merlins.com,28,28
merrell.com,4899,39
merrittclubs.com,9,9
merrymaids.com,481,481
metfoods.com,19,19
metrodiner.com,72,72
metrodiner.com,75,75
metromarket.net,10,10
metromattress.com,52,52
metropcs.com,9234,146
mezeh.com,21,21
mezzagrille.com,5,5
mfa-inc.com,193,193
mfaoil.com,354,354
mgbwhome.com,31,31
mgmresorts.com,20,20
mgmwineandspirits.com,36,36
mhgas.com,20,20
mhmurgentcare.com,1336,1336
miafrancesca.com,18,18
miamisubs.com,30,30
michaelkors.com,339,339
michaels.com,1124,1124
michaelsjewelers.com,11,11
michiganurgentcare.com,9,9
mickeyscstores.com,17,17
mickeyshorr.com,15,15
mickeythemoose.com,40,40
micocinarestaurants.com,22,22
microcenter.com,25,25
microsoft.com,90,90
microsoftstore.com,89,89
midas.com,986,986
midas.com,3,3
midfirst.com,132,132
midpacpetroleum.com,1,1
midtexoil.com,19,19
midtown.com,8,8
midwest-dental.com,188,188
midwestpetro.com,57,57
millerpaint.com,76,57
millersalehouse.com,93,93
millersmarkets.net,10,10
mimiscafe.com,80,80
mini-mart.com,18,18
minitman.net,30,30
miniusa.com,151,151
miniusa.com,123,123
miniustorage.com,44,44
minnieland.com,31,31
minuteclinic.com,719,719
minutekey.com,4246,4246
minutemanpress.com,715,715
mirabito.com,125,125
miracle-ear.com,1461,1461
mission-bbq.com,77,77
mission-bbq.com,80,80
mistercarwash.com,311,311
mitchellsfishmarket.com,12,12
mitchellssteakhouse.com,3,3
mitsubishicars.com,38,38
mitsubishicars.com,362,362
mitsuwa.com,10,10
mjrtheatres.com,10,10
ml.com,588,588
moayerco.com,19,19
mobil.com,11409,5013
mobil.com,564,48
mobilemini.com,140,140
mobiloil.com,29699,29699
modells.com,151,151
modernacupuncture.com,55,55
modernmarket.com,32,32
modoyoga.com,16,16
modpizza.com,468,468
moes.com,711,711
mohegansun.com,3,3
moleskine.com,10,10
molliestones.com,9,9
mollymaid.com,271,271
molocompanies.com,3,3
momsorganicmarket.com,19,19
monarchdental.com,245,76
moneymart.com,193,193
moneytreeinc.com,100,100
monicals.com,63,63
monkeyjoes.com,35,35
monro.com,494,494
monroeoilco.com,1,1
montagehotels.com,5,5
montanamikes.com,14,14
montblanc.com,261,34
montgomeryinn.com,2,2
monumentparking.com,12,12
moosejaw.com,11,11
mooyah.com,73,73
morfurniture.com,49,49
morganjewelers.com,16,16
morganusa.com,7,7
mortensondental.com,41,41
mortonbuildings.com,109,109
mortons.com,64,64
mortonwilliams.com,17,17
motel6.com,1215,1215
motherhoodcanada.ca,1099,289
motherhood.com,1112,292
mothersmarket.com,8,8
motionindustries.com,405,405
mountaineermart.com,15,15
mountainhardwear.com,2,2
mountainmikes.com,210,210
mountainmikespizza.com,216,216
mountainsidefitness.com,17,17
movietavern.com,22,22
moxies.com,3,3
moxy-hotels.marriott.com,1,1
moxy-hotels.marriott.com,5188,5188
moyespharmacy.com,6,6
mrchickencle.com,4,4
mrhandyman.com,137,137
mrhero.com,114,114
mrjims.pizza,47,47
mrpickles.com,48,48
mrsfields.com,160,160
mrsmoothie.com,12,12
mrsubmarine.com,25,25
mrtire.com,328,328
mrtransmission.com,79,79
m.samsclub.com,590,590
mscdirect.com,88,88
mtb.com,1404,1404
muchoburrito.com,1,1
mudbay.com,49,49
mudbay.us,57,57
muellerinc.com,33,33
muer.com,5,5
mulliganfun.com,3,3
multicare.org,468,468
multi-specialty.com,31,31
murdochs.com,34,34
murphysdeli.com,63,63
murphyusa.com,1446,1446
musclemakergrill.com,45,45
musicarts.com,218,218
musicgoround.com,38,38
mustardseedmarket.com,3,3
mutualofomahabank.com,28,28
muvfitness.com,13,13
mybobs.com,114,114
mybountyland.com,12,12
mybpstation.com,6589,6589
mycdi.com,108,108
myconvenient.com,5,5
mycountrymart.com,5,5
mycountymarket.com,43,43
mycricket.com,1279,1279
mydbsupply.com,14,14
mydbsupply.com,14,14
mydentalvisioncare.com,26,26
mydrdental.com,44,44
myduchess.com,125,125
mydvdxpress.net,794,794
myersgroupllc.com,1,1
myeyedr.com,435,435
myeyelab.com,148,0
myeyelevel.com,194,194
myfavoritemuffin.com,17,17
myfoodbazaar.com,26,26
myfoodcity.com,46,46
myfoodgiant.com,4,4
myfoodrite.com,11,11
myfoodwise.com,3,3
mygabes.com,117,117
mygatestore.com,72,72
mygnp.com,3086,3086
myhitchcocks.com,9,9
myhoneyfarms.com,30,30
myidealdental.com,69,69
myiga.com,59,59
myinvestorsbank.com,147,147
myirving.com,316,316
myjhfamilystores.com,1,1
myjhfamilystores.com,51,51
mykoolsmiles.com,36,36
mylapels.com,78,78
mymarathonstation.com,2918,2918
mymdnow.com,48,42
mymercuryenergy.com,18,18
mymotomart.com,79,79
mynavyexchange.com,149,149
mynycb.com,259,240
myowens.com,20,20
mypiada.com,41,41
mypopularbanking.com,49,49
myporters.net,9,9
mypricechopper.com,56,56
mypricelessfoods.com,44,44
myrentking.com,18,18
myrighttime.com,19,19
myrosatis.com,155,155
myrstore.com,51,51
myrustybucket.com,23,23
mysagedental.com,61,61
mysnappys.com,12,12
myspinx.com,81,81
mysportsclubs.com,147,147
mysprintfs.com,30,30
mysunfresh.com,9,9
myugo.com,37,37
myxperiencefitness.com,16,16
nafnafgrill.com,37,37
nafnafgrill.com,37,37
nahoku.com,37,37
nailgarden.com,12,12
nambe.com,8,8
nandos.com,42,42
napaonline.com,5338,5338
nathansfamous.com,15930,157
nationalcar.com,330,330
nationalcar.com,303,303
nationalcashadvance.com,10,10
nationalrto.com,33,33
nationaltvrental.com,20,20
nationwidevision.com,113,113
nationwidevision.com,118,118
nativefoods.com,13,13
nativegrillandwings.com,29,29
naturalbody.com,9,9
naturalgrocers.com,156,156
naturalizer.com,58,58
natuzzi.com,37,13
nautica.com,69,69
navarro.com,28,28
navistarsupplier.com,13,13
navyfederal.org,25147,186
nbarizona.com,57,57
nbc.ca,3,3
nbtbank.com,195,195
ncgmovies.com,24,24
nealtire.com,25,25
neimanmarcus.com,70,70
nekterjuicebar.com,145,145
nestlecafe.com,93,93
netcostmarket.com,12,12
networkhq.org,681,681
neuhauschocolate.com,6,6
neuhauschocolate.com,9,9
newbalance.com,3434,114
newburycomics.com,28,28
newcomerfamily.com,17,17
newdixieoil.com,29,29
newhorizonacademy.net,75,75
newks.com,128,128
newportcreamery.com,12,12
newportdental.com,83,11
newseasonsmarket.com,21,21
newsomept.com,475,475
newyorklife.com,165,165
newyorksportsclubs.com,97,97
nextcare.com,143,143
nfm.com,5,5
ngccenters.com,10,10
nghs.com,7,7
ngpg.org,104,104
ngpg.org,1,1
nhccare.com,1,1
nhccare.com,121,121
nicholasmarkets.com,4,4
nicknwillys.com,1,1
nightlitepediatrics.com,13,13
nijiya.com,12,12
nike.com,271,271
nissanusa.com,1085,1085
nittanyenergy.com,26,26
nittanyminitmart.com,26,26
noahs.com,56,56
nobellearning.com,198,198
noco.com,39,39
nofrillssupermarkets.com,3,3
noodles.com,461,461
norbysfarmfleet.com,11,11
nordstrom.com,356,0
nordstromrack.com,243,243
normsrestaurants.com,19,19
north40.com,10,10
northcoastroofingsystems.com,26,26
northerntool.com,108,108
northgatemarkets.com,40,40
northshorefarms.com,8,8
northsiderx.com,10,10
northwell.edu,741,741
northwesternmutual.com,7320,7320
nortonhealthcare.com,342,342
norwaysavingsbank.com,24,24
nothingbundtcakes.com,305,305
notyouraveragejoes.com,23,23
novacare.com,1625,531
novanthealth.org,106,106
novusglass.com,96,96
novusglass.com,65,65
nrgizejuice.com,79,79
nsbank.com,50,50
ntb.com,471,471
nucara.com,38,38
nuggetmarket.com,12,12
numerounomarkets.com,13,13
nutrishopusa.com,149,149
nutritioncityonline.com,2,2
nutritionzoneusa.com,22,22
nwlshop.com,2,2
nwwhealthmarts.com,7,7
nyandcompany.com,402,402
nyhrc.com,9,9
nypizzeria.com,35,35
nyxcosmetics.com,42,42
o2bkids.com,14,14
o2fitnessclubs.com,27,27
oakley.com,4363,4363
oasisstopngo.com,23,23
oberweis.com,16,16
oca.org,549,549
ocb.apply.us.hsbc.com,141,0
oceandental.net,20,20
oceanfirstonline.com,80,80
ocean-prime.com,4,4
ocean-prime.com,12,12
oceanshores-iga.com,1,1
oceanstatejoblot.com,139,139
oceanstateurgentcare.com,11,11
ocharleys.com,192,192
oconnelloil.com,2,2
octapharmaplasma.com,112,112
octapharmaplasma.com,94,94
odfl.com,46,46
offaisle.com,4,4
offbroadwayshoes.com,73,73
office-beerbar.com,1,1
officedepot.com,1317,860
officemax.com,1357,478
officemax.com,1328,466
officetaverngrill.com,2,2
oggis.com,15,15
ohiohealth.com,548,548
ohiohealthuc.com,2,2
ohiohealthuc.com,177,177
oilchangerinc.com,43,43
oilstopinc.com,24,24
ok7-eleven.com,1,1
ok7-eleven.com,108,108
oldchicago.com,109,109
oldcountrybuffet.com,74,19
oldnavy.com,1104,1104
oldnavy.gap.com,1041,1041
oldtimepottery.com,43,43
olgas.com,27,27
olivegarden.com,844,844
oliverpeoples.com,37,37
olivetobistro.com,3,3
olliesbargainoutlet.com,322,322
ollies.us,330,330
olympiasports.net,155,155
olystudio.com,15,15
omahasteaks.com,57,57
omahasupermercado.com,3,3
omnihotels.com,2,2
omnihotels.com,51,51
onceuponachild.com,343,343
oncueexpress.com,59,59
onehanesplace.com,232,104
onehourheatandair.com,171,171
onelifefitness.com,36,36
onemainfinancial.com,1581,1581
onewestbank.com,70,70
onohawaiianbbq.com,99,99
ontheborder.com,142,142
ontherun.com,111,111
opasouvlaki.ca,9,9
orangejulius.com,4417,321
orangeleafyogurt.com,150,150
orangetheoryfitness.com,1119,1119
oreck.com,686,686
oreillyauto.com,5268,5268
oribe.com,2036,2036
originalbuscemis.com,45,45
originalmattress.com,111,111
originalpancakehouse.com,132,132
originalpenguin.com,12,12
originalpenguin.com,13,13
originalroadhousegrill.com,9,9
origins.com,854,63
orkin.com,397,397
orscheln.com,169,169
orschelnfarmhome.com,169,169
orthomattress.com,62,62
ortonoilco.com,13,13
orvis.com,432,85
osborndrugs.com,1,1
osf.com,43,43
osfhealthcare.org,393,393
oshkosh.com,955,955
ottawaoil.com,1,1
